Name,Contact_No,Crime_Type,Intensity_Level,Witness_Info,Location,Latitude,Longitude,Timestamp,Description
User_532,03175516328,Mobile Snatching,Low,"[{""Name"": ""Witness_47"", ""Contact_No"": ""03129137567""}]",Jinnah Road Area,30.20985,67.020219,2025-06-29T18:53:00,Victim robbed of mobile while walking.
User_535,03324402119,Mobile Snatching,Low,"[{""Name"": ""Witness_90"", ""Contact_No"": ""03294258562""}]",Satellite Town Area,30.237567,66.975253,2025-06-30T10:07:00,Phone snatched by two riders on a bike.
User_787,03341751093,Mobile Snatching,Low,[],Zarghoon Road Area,30.216701,67.011238,2025-07-01T12:24:00,Phone snatched by two riders on a bike.
User_282,03312637594,Motorcycle Theft,Medium,"[{""Name"": ""Witness_77"", ""Contact_No"": ""03131997247""}]",Cantonment Area,30.191963,67.025823,2025-07-01T16:53:00,Bike stolen from outside the house.
User_579,03387864737,Mobile Snatching,Low,[],Zarghoon Road Area,30.231747,67.023886,2025-07-02T07:48:00,Victim robbed of mobile while walking.
User_672,03154031728,Robbery,High,"[{""Name"": ""Witness_17"", ""Contact_No"": ""03285063417""}, {""Name"": ""Witness_15"", ""Contact_No"": ""03458759051""}, {""Name"": ""Witness_18"", ""Contact_No"": ""03419436830""}, {""Name"": ""Witness_48"", ""Contact_No"": ""03124232194""}]",Hazara Town Area,30.207632,66.95126,2025-07-03T06:25:00,Armed individuals looted the shop.
User_352,03363995410,Assault,High,"[{""Name"": ""Witness_32"", ""Contact_No"": ""03187334438""}, {""Name"": ""Witness_23"", ""Contact_No"": ""03181823972""}]",Zarghoon Road Area,30.211981,66.980321,2025-07-04T19:43:00,Street fight resulting in moderate injuries.
User_705,03274654290,Assault,Low,[],Zarghoon Road Area,30.213412,67.010745,2025-07-04T20:52:00,Physical altercation outside a local cafe.
User_929,03325073202,Motorcycle Theft,Medium,"[{""Name"": ""Witness_25"", ""Contact_No"": ""03124750705""}]",Zarghoon Road Area,30.213154,67.015655,2025-07-04T22:23:00,Bike stolen from outside the house.
User_436,03296851147,Mobile Snatching,Low,[],Satellite Town Area,30.201629,66.969432,2025-07-05T10:44:00,Phone snatched by two riders on a bike.
User_625,03469224573,Robbery,High,"[{""Name"": ""Witness_26"", ""Contact_No"": ""03259395031""}, {""Name"": ""Witness_21"", ""Contact_No"": ""03432690916""}, {""Name"": ""Witness_68"", ""Contact_No"": ""03473895263""}]",Sariab Road Area,30.143556,67.012594,2025-07-05T13:16:00,Victim intercepted and robbed at gunpoint.
User_701,03271409336,Mobile Snatching,Low,[],Jinnah Road Area,30.220022,66.995903,2025-07-05T18:23:00,Victim robbed of mobile while walking.
User_250,03142717780,Motorcycle Theft,Low,"[{""Name"": ""Witness_70"", ""Contact_No"": ""03276326476""}]",Nawa Killi Area,30.257607,66.98958,2025-07-08T20:45:00,Motorcycle lock broken at market parking.
User_942,03449839973,Mobile Snatching,Low,[],Nawa Killi Area,30.241894,67.065369,2025-07-09T14:20:00,Victim robbed of mobile while walking.
User_199,03378757457,Mobile Snatching,Low,[],Zarghoon Road Area,30.209126,67.027789,2025-07-10T00:06:00,Phone snatched by two riders on a bike.
User_580,03301354019,Car Theft,Medium,"[{""Name"": ""Witness_44"", ""Contact_No"": ""03379805416""}]",Satellite Town Area,30.234486,67.013662,2025-07-10T08:44:00,Parked vehicle stolen overnight.
User_643,03417122122,Assault,Low,"[{""Name"": ""Witness_72"", ""Contact_No"": ""03476832455""}]",Sariab Road Area,30.144622,66.956782,2025-07-10T21:26:00,Street fight resulting in moderate injuries.
User_581,03401508747,Mobile Snatching,Low,[],Sariab Road Area,30.152708,66.965011,2025-07-11T16:14:00,Victim robbed of mobile while walking.
User_960,03457376073,Mobile Snatching,Low,"[{""Name"": ""Witness_34"", ""Contact_No"": ""03252090390""}]",Cantonment Area,30.197824,67.031312,2025-07-12T14:51:00,Phone snatched by two riders on a bike.
User_170,03428658468,Assault,High,"[{""Name"": ""Witness_75"", ""Contact_No"": ""03415857901""}, {""Name"": ""Witness_99"", ""Contact_No"": ""03314183615""}, {""Name"": ""Witness_93"", ""Contact_No"": ""03227292292""}, {""Name"": ""Witness_68"", ""Contact_No"": ""03149854044""}]",Hazara Town Area,30.173505,66.956612,2025-07-12T20:01:00,Street fight resulting in moderate injuries.
User_881,03334710845,Mobile Snatching,Medium,"[{""Name"": ""Witness_36"", ""Contact_No"": ""03423720513""}]",Hazara Town Area,30.164644,66.956464,2025-07-13T00:43:00,Phone snatched by two riders on a bike.
User_132,03362810953,Mobile Snatching,Low,[],Hazara Town Area,30.166487,66.92702,2025-07-14T16:43:00,Victim robbed of mobile while walking.
User_334,03202489293,Assault,Medium,"[{""Name"": ""Witness_99"", ""Contact_No"": ""03207309550""}]",Cantonment Area,30.199488,67.048466,2025-07-15T21:13:00,Physical altercation outside a local cafe.
User_408,03284931882,Mobile Snatching,Medium,"[{""Name"": ""Witness_90"", ""Contact_No"": ""03273704327""}]",Zarghoon Road Area,30.195028,67.009842,2025-07-16T18:51:00,Victim robbed of mobile while walking.
User_700,03377773085,Robbery,High,"[{""Name"": ""Witness_23"", ""Contact_No"": ""03127556949""}, {""Name"": ""Witness_25"", ""Contact_No"": ""03446457021""}, {""Name"": ""Witness_18"", ""Contact_No"": ""03229639298""}, {""Name"": ""Witness_65"", ""Contact_No"": ""03296219043""}]",Zarghoon Road Area,30.216147,66.981829,2025-07-18T17:45:00,Victim intercepted and robbed at gunpoint.
User_574,03172684502,Mobile Snatching,Low,"[{""Name"": ""Witness_93"", ""Contact_No"": ""03144908858""}]",Cantonment Area,30.199568,67.03431,2025-07-19T22:13:00,Victim robbed of mobile while walking.
User_892,03374274342,Robbery,High,"[{""Name"": ""Witness_25"", ""Contact_No"": ""03251277184""}, {""Name"": ""Witness_88"", ""Contact_No"": ""03482548101""}, {""Name"": ""Witness_50"", ""Contact_No"": ""03308747687""}]",Cantonment Area,30.200731,67.033477,2025-07-21T19:40:00,Victim intercepted and robbed at gunpoint.
User_680,03111989816,Motorcycle Theft,Medium,[],Nawa Killi Area,30.242079,66.997159,2025-07-22T18:13:00,Motorcycle lock broken at market parking.
User_774,03211807703,Assault,Medium,[],Sariab Road Area,30.140265,66.962794,2025-07-23T17:41:00,Street fight resulting in moderate injuries.
User_721,03178744247,Assault,Low,[],Zarghoon Road Area,30.197811,66.998868,2025-07-24T21:57:00,Street fight resulting in moderate injuries.
User_894,03462928099,Motorcycle Theft,Medium,"[{""Name"": ""Witness_23"", ""Contact_No"": ""03111542869""}]",Nawa Killi Area,30.217233,66.992496,2025-07-25T00:36:00,Bike stolen from outside the house.
User_837,03278807732,Mobile Snatching,Low,"[{""Name"": ""Witness_75"", ""Contact_No"": ""03474839229""}]",Cantonment Area,30.210599,67.046648,2025-07-28T09:09:00,Phone snatched by two riders on a bike.
User_269,03453144188,Motorcycle Theft,Medium,"[{""Name"": ""Witness_80"", ""Contact_No"": ""03397707933""}]",Cantonment Area,30.209516,67.042408,2025-07-28T17:29:00,Motorcycle lock broken at market parking.
User_169,03404313709,Robbery,High,"[{""Name"": ""Witness_83"", ""Contact_No"": ""03422628514""}, {""Name"": ""Witness_14"", ""Contact_No"": ""03255249936""}, {""Name"": ""Witness_94"", ""Contact_No"": ""03248190535""}]",Hazara Town Area,30.154333,66.948876,2025-07-28T18:22:00,Victim intercepted and robbed at gunpoint.
User_646,03458427867,Car Theft,High,"[{""Name"": ""Witness_46"", ""Contact_No"": ""03243114572""}, {""Name"": ""Witness_55"", ""Contact_No"": ""03321524965""}, {""Name"": ""Witness_10"", ""Contact_No"": ""03142506987""}, {""Name"": ""Witness_71"", ""Contact_No"": ""03357710384""}]",Hazara Town Area,30.161659,66.935344,2025-07-29T13:54:00,Car jacked from the market parking.
User_964,03137534156,Assault,Medium,[],Hazara Town Area,30.188735,66.932711,2025-07-31T00:50:00,Street fight resulting in moderate injuries.
User_282,03243066285,Motorcycle Theft,Low,"[{""Name"": ""Witness_12"", ""Contact_No"": ""03162828768""}]",Jinnah Road Area,30.197727,67.027938,2025-07-31T12:32:00,Motorcycle lock broken at market parking.
User_534,03417821770,Mobile Snatching,Low,[],Cantonment Area,30.215653,67.049043,2025-08-01T23:29:00,Victim robbed of mobile while walking.
User_329,03487220981,Mobile Snatching,Low,"[{""Name"": ""Witness_15"", ""Contact_No"": ""03197192429""}]",Jinnah Road Area,30.185975,67.019601,2025-08-02T11:34:00,Victim robbed of mobile while walking.
User_541,03257099361,Mobile Snatching,Low,"[{""Name"": ""Witness_33"", ""Contact_No"": ""03424862279""}]",Satellite Town Area,30.186982,67.022417,2025-08-02T19:23:00,Phone snatched by two riders on a bike.
User_139,03387337130,Mobile Snatching,Medium,[],Zarghoon Road Area,30.224702,66.991509,2025-08-04T06:37:00,Phone snatched by two riders on a bike.
User_212,03478278874,Car Theft,Medium,"[{""Name"": ""Witness_87"", ""Contact_No"": ""03398112672""}]",Cantonment Area,30.190399,66.994565,2025-08-04T23:07:00,Parked vehicle stolen overnight.
User_338,03192968856,Robbery,High,"[{""Name"": ""Witness_75"", ""Contact_No"": ""03261327259""}, {""Name"": ""Witness_42"", ""Contact_No"": ""03452084354""}, {""Name"": ""Witness_16"", ""Contact_No"": ""03271275436""}, {""Name"": ""Witness_46"", ""Contact_No"": ""03381332013""}]",Satellite Town Area,30.248586,67.00249,2025-08-05T08:52:00,Armed individuals looted the shop.
User_597,03118709422,Assault,Low,"[{""Name"": ""Witness_49"", ""Contact_No"": ""03371750360""}]",Nawa Killi Area,30.252263,67.004069,2025-08-05T23:27:00,Physical altercation outside a local cafe.
User_977,03152690058,Assault,Low,"[{""Name"": ""Witness_28"", ""Contact_No"": ""03413667069""}]",Zarghoon Road Area,30.215145,66.998521,2025-08-06T03:44:00,Physical altercation outside a local cafe.
User_455,03435959899,Motorcycle Theft,Medium,[],Zarghoon Road Area,30.212314,67.033501,2025-08-06T15:14:00,Motorcycle lock broken at market parking.
User_779,03488608563,Mobile Snatching,Low,"[{""Name"": ""Witness_29"", ""Contact_No"": ""03154247859""}]",Sariab Road Area,30.143952,66.977514,2025-08-06T18:24:00,Victim robbed of mobile while walking.
User_527,03174095011,Robbery,High,"[{""Name"": ""Witness_40"", ""Contact_No"": ""03154612358""}, {""Name"": ""Witness_90"", ""Contact_No"": ""03417840998""}, {""Name"": ""Witness_24"", ""Contact_No"": ""03349952448""}]",Cantonment Area,30.208941,67.046246,2025-08-07T17:12:00,Armed individuals looted the shop.
User_521,03125038875,Mobile Snatching,Medium,[],Sariab Road Area,30.123778,66.994079,2025-08-08T12:04:00,Victim robbed of mobile while walking.
User_480,03367510922,Motorcycle Theft,Medium,"[{""Name"": ""Witness_47"", ""Contact_No"": ""03412606702""}]",Cantonment Area,30.197714,67.044429,2025-08-08T17:32:00,Motorcycle lock broken at market parking.
User_572,03169644328,Motorcycle Theft,Medium,"[{""Name"": ""Witness_69"", ""Contact_No"": ""03474028103""}]",Satellite Town Area,30.242026,66.998962,2025-08-10T13:04:00,Bike stolen from outside the house.
User_795,03458859191,Robbery,High,"[{""Name"": ""Witness_82"", ""Contact_No"": ""03377680361""}, {""Name"": ""Witness_13"", ""Contact_No"": ""03382339964""}, {""Name"": ""Witness_64"", ""Contact_No"": ""03204091595""}, {""Name"": ""Witness_61"", ""Contact_No"": ""03473941604""}]",Nawa Killi Area,30.252231,67.005207,2025-08-10T20:53:00,Armed individuals looted the shop.
User_779,03206480921,Assault,Low,[],Zarghoon Road Area,30.216853,67.023736,2025-08-11T14:10:00,Street fight resulting in moderate injuries.
User_468,03447541550,Mobile Snatching,Low,[],Sariab Road Area,30.154963,66.970941,2025-08-11T21:34:00,Phone snatched by two riders on a bike.
User_434,03291623332,Motorcycle Theft,Medium,"[{""Name"": ""Witness_20"", ""Contact_No"": ""03118570766""}]",Hazara Town Area,30.191076,66.957553,2025-08-12T07:58:00,Bike stolen from outside the house.
User_385,03196040141,Assault,Low,"[{""Name"": ""Witness_17"", ""Contact_No"": ""03231776945""}]",Jinnah Road Area,30.192326,67.013763,2025-08-13T20:12:00,Physical altercation outside a local cafe.
User_544,03454869514,Robbery,High,"[{""Name"": ""Witness_53"", ""Contact_No"": ""03482103235""}, {""Name"": ""Witness_48"", ""Contact_No"": ""03124433247""}, {""Name"": ""Witness_96"", ""Contact_No"": ""03237921127""}, {""Name"": ""Witness_22"", ""Contact_No"": ""03416376376""}]",Nawa Killi Area,30.219827,66.987676,2025-08-13T20:22:00,Armed individuals looted the shop.
User_232,03239695974,Car Theft,Medium,"[{""Name"": ""Witness_19"", ""Contact_No"": ""03498251257""}]",Cantonment Area,30.20839,67.036972,2025-08-14T10:09:00,Car jacked from the market parking.
User_388,03191101254,Assault,Low,"[{""Name"": ""Witness_52"", ""Contact_No"": ""03355792634""}]",Zarghoon Road Area,30.181593,67.028671,2025-08-15T17:23:00,Physical altercation outside a local cafe.
User_232,03255127051,Motorcycle Theft,Medium,"[{""Name"": ""Witness_21"", ""Contact_No"": ""03414419077""}]",Cantonment Area,30.199887,67.036819,2025-08-15T20:31:00,Motorcycle lock broken at market parking.
User_810,03384998202,Mobile Snatching,Low,"[{""Name"": ""Witness_94"", ""Contact_No"": ""03359125486""}]",Jinnah Road Area,30.211591,66.996008,2025-08-16T06:12:00,Phone snatched by two riders on a bike.
User_523,03105285182,Motorcycle Theft,Medium,[],Cantonment Area,30.153588,67.03221,2025-08-17T08:01:00,Motorcycle lock broken at market parking.
User_912,03282245443,Mobile Snatching,Low,"[{""Name"": ""Witness_58"", ""Contact_No"": ""03265740769""}]",Cantonment Area,30.202448,67.028595,2025-08-18T14:26:00,Phone snatched by two riders on a bike.
User_483,03162113264,Motorcycle Theft,Medium,"[{""Name"": ""Witness_52"", ""Contact_No"": ""03158646578""}]",Nawa Killi Area,30.230776,67.026234,2025-08-20T16:57:00,Bike stolen from outside the house.
User_360,03121860859,Car Theft,Medium,"[{""Name"": ""Witness_45"", ""Contact_No"": ""03129234745""}]",Satellite Town Area,30.205943,67.012459,2025-08-22T01:46:00,Parked vehicle stolen overnight.
User_990,03406866646,Assault,High,"[{""Name"": ""Witness_21"", ""Contact_No"": ""03105184719""}, {""Name"": ""Witness_80"", ""Contact_No"": ""03177559517""}, {""Name"": ""Witness_52"", ""Contact_No"": ""03403150493""}]",Sariab Road Area,30.147945,66.987869,2025-08-22T16:05:00,Physical altercation outside a local cafe.
User_220,03445385012,Motorcycle Theft,Medium,"[{""Name"": ""Witness_31"", ""Contact_No"": ""03247416087""}]",Jinnah Road Area,30.221367,67.0231,2025-08-22T17:48:00,Bike stolen from outside the house.
User_229,03296094177,Robbery,High,"[{""Name"": ""Witness_65"", ""Contact_No"": ""03113891451""}, {""Name"": ""Witness_98"", ""Contact_No"": ""03152352310""}]",Jinnah Road Area,30.239815,67.020777,2025-08-23T14:06:00,Victim intercepted and robbed at gunpoint.
User_873,03197533560,Mobile Snatching,Low,"[{""Name"": ""Witness_46"", ""Contact_No"": ""03418127044""}]",Zarghoon Road Area,30.185105,67.026671,2025-08-24T08:03:00,Victim robbed of mobile while walking.
User_237,03472187716,Mobile Snatching,Low,"[{""Name"": ""Witness_57"", ""Contact_No"": ""03442328669""}]",Satellite Town Area,30.232875,67.004096,2025-08-24T16:02:00,Phone snatched by two riders on a bike.
User_128,03493937353,Motorcycle Theft,Medium,"[{""Name"": ""Witness_97"", ""Contact_No"": ""03324000192""}]",Hazara Town Area,30.173143,66.963925,2025-08-26T06:40:00,Motorcycle lock broken at market parking.
User_734,03303625513,Mobile Snatching,Medium,[],Jinnah Road Area,30.191839,67.026616,2025-08-26T17:15:00,Phone snatched by two riders on a bike.
User_938,03402842714,Motorcycle Theft,Medium,[],Cantonment Area,30.208944,67.042958,2025-08-27T15:41:00,Bike stolen from outside the house.
User_251,03338947129,Motorcycle Theft,Medium,[],Cantonment Area,30.189869,67.008953,2025-08-28T00:16:00,Motorcycle lock broken at market parking.
User_438,03428691000,Motorcycle Theft,Medium,"[{""Name"": ""Witness_60"", ""Contact_No"": ""03188708280""}]",Zarghoon Road Area,30.195055,67.013594,2025-08-28T18:17:00,Bike stolen from outside the house.
User_363,03101757104,Motorcycle Theft,Medium,"[{""Name"": ""Witness_85"", ""Contact_No"": ""03382002447""}]",Jinnah Road Area,30.225065,67.026754,2025-08-29T23:16:00,Bike stolen from outside the house.
User_137,03235248015,Mobile Snatching,Low,[],Sariab Road Area,30.128745,66.990936,2025-08-30T17:08:00,Phone snatched by two riders on a bike.
User_315,03182747828,Robbery,High,"[{""Name"": ""Witness_22"", ""Contact_No"": ""03427614346""}, {""Name"": ""Witness_60"", ""Contact_No"": ""03309337103""}]",Satellite Town Area,30.218904,67.010676,2025-08-31T09:51:00,Armed individuals looted the shop.
User_560,03399712451,Mobile Snatching,Low,[],Hazara Town Area,30.162468,66.937407,2025-08-31T13:20:00,Victim robbed of mobile while walking.
User_790,03178900677,Motorcycle Theft,Medium,[],Jinnah Road Area,30.1964,67.015698,2025-09-01T11:17:00,Bike stolen from outside the house.
User_382,03271160712,Motorcycle Theft,Medium,[],Hazara Town Area,30.182388,66.930356,2025-09-01T18:31:00,Motorcycle lock broken at market parking.
User_971,03316932059,Motorcycle Theft,Medium,"[{""Name"": ""Witness_84"", ""Contact_No"": ""03117952614""}]",Sariab Road Area,30.132382,66.958122,2025-09-03T06:13:00,Bike stolen from outside the house.
User_237,03148853545,Mobile Snatching,Medium,"[{""Name"": ""Witness_25"", ""Contact_No"": ""03352805417""}]",Sariab Road Area,30.148151,66.985047,2025-09-04T20:46:00,Phone snatched by two riders on a bike.
User_531,03229174000,Mobile Snatching,Low,[],Hazara Town Area,30.199488,66.957023,2025-09-06T00:40:00,Phone snatched by two riders on a bike.
User_367,03153565300,Motorcycle Theft,Medium,"[{""Name"": ""Witness_20"", ""Contact_No"": ""03481166551""}]",Zarghoon Road Area,30.222341,66.992304,2025-09-06T12:53:00,Motorcycle lock broken at market parking.
User_736,03494592681,Mobile Snatching,Low,"[{""Name"": ""Witness_37"", ""Contact_No"": ""03225352612""}]",Hazara Town Area,30.173301,66.945242,2025-09-07T18:29:00,Phone snatched by two riders on a bike.
User_464,03333288102,Mobile Snatching,Low,[],Sariab Road Area,30.13825,66.955997,2025-09-08T19:23:00,Victim robbed of mobile while walking.
User_722,03372573182,Mobile Snatching,High,"[{""Name"": ""Witness_14"", ""Contact_No"": ""03257367951""}, {""Name"": ""Witness_17"", ""Contact_No"": ""03331021350""}, {""Name"": ""Witness_52"", ""Contact_No"": ""03132611489""}, {""Name"": ""Witness_88"", ""Contact_No"": ""03168617168""}]",Nawa Killi Area,30.232429,67.024428,2025-09-09T16:18:00,Phone snatched by two riders on a bike.
User_341,03396523170,Motorcycle Theft,Medium,"[{""Name"": ""Witness_48"", ""Contact_No"": ""03462252329""}]",Sariab Road Area,30.133481,66.978045,2025-09-12T07:56:00,Motorcycle lock broken at market parking.
User_134,03137957949,Assault,Medium,[],Sariab Road Area,30.125816,67.000237,2025-09-12T16:54:00,Street fight resulting in moderate injuries.
User_787,03449013154,Car Theft,Medium,"[{""Name"": ""Witness_29"", ""Contact_No"": ""03488873986""}]",Sariab Road Area,30.12848,67.01058,2025-09-12T18:34:00,Parked vehicle stolen overnight.
User_751,03482411500,Assault,Medium,"[{""Name"": ""Witness_28"", ""Contact_No"": ""03428192311""}]",Sariab Road Area,30.159724,66.973647,2025-09-13T19:37:00,Street fight resulting in moderate injuries.
User_781,03324319051,Car Theft,Medium,"[{""Name"": ""Witness_96"", ""Contact_No"": ""03437982163""}]",Nawa Killi Area,30.232242,67.013595,2025-09-14T16:16:00,Car jacked from the market parking.
User_134,03466558366,Robbery,Critical,"[{""Name"": ""Witness_59"", ""Contact_No"": ""03366646930""}, {""Name"": ""Witness_79"", ""Contact_No"": ""03369090712""}, {""Name"": ""Witness_35"", ""Contact_No"": ""03219127740""}, {""Name"": ""Witness_76"", ""Contact_No"": ""03189448759""}, {""Name"": ""Witness_61"", ""Contact_No"": ""03367905379""}, {""Name"": ""Witness_78"", ""Contact_No"": ""03322686311""}]",Zarghoon Road Area,30.217626,67.026994,2025-09-16T07:08:00,Victim intercepted and robbed at gunpoint.
User_745,03261967882,Robbery,High,"[{""Name"": ""Witness_58"", ""Contact_No"": ""03362647368""}, {""Name"": ""Witness_52"", ""Contact_No"": ""03154081623""}, {""Name"": ""Witness_40"", ""Contact_No"": ""03209535680""}]",Satellite Town Area,30.223546,67.02785,2025-09-17T09:16:00,Victim intercepted and robbed at gunpoint.
User_166,03266603621,Mobile Snatching,Low,[],Satellite Town Area,30.203615,66.981205,2025-09-19T07:49:00,Phone snatched by two riders on a bike.
User_710,03329699691,Motorcycle Theft,Medium,"[{""Name"": ""Witness_56"", ""Contact_No"": ""03486833744""}]",Satellite Town Area,30.230989,67.001386,2025-09-19T09:20:00,Motorcycle lock broken at market parking.
User_496,03227488597,Motorcycle Theft,Medium,[],Hazara Town Area,30.192294,66.962144,2025-09-19T16:43:00,Bike stolen from outside the house.
User_764,03328991452,Car Theft,High,"[{""Name"": ""Witness_26"", ""Contact_No"": ""03449881063""}, {""Name"": ""Witness_96"", ""Contact_No"": ""03353289266""}]",Cantonment Area,30.184217,66.993747,2025-09-20T11:52:00,Parked vehicle stolen overnight.
User_560,03255172807,Assault,Low,[],Zarghoon Road Area,30.18779,66.986363,2025-09-20T15:11:00,Street fight resulting in moderate injuries.
User_791,03233829034,Mobile Snatching,Low,"[{""Name"": ""Witness_57"", ""Contact_No"": ""03273170309""}]",Satellite Town Area,30.213304,67.011474,2025-09-21T10:22:00,Victim robbed of mobile while walking.
User_490,03127290558,Assault,Low,[],Cantonment Area,30.210747,67.050722,2025-09-21T15:26:00,Physical altercation outside a local cafe.
User_597,03332129248,Mobile Snatching,Low,[],Satellite Town Area,30.213328,67.012453,2025-09-21T17:22:00,Victim robbed of mobile while walking.
User_218,03103806365,Mobile Snatching,Low,"[{""Name"": ""Witness_81"", ""Contact_No"": ""03307200821""}]",Sariab Road Area,30.172565,66.96465,2025-09-21T22:07:00,Victim robbed of mobile while walking.
User_290,03371391154,Assault,Low,"[{""Name"": ""Witness_82"", ""Contact_No"": ""03157671753""}]",Satellite Town Area,30.235069,67.004626,2025-09-22T15:20:00,Physical altercation outside a local cafe.
User_408,03309416600,Motorcycle Theft,Medium,[],Sariab Road Area,30.142358,67.007651,2025-09-22T16:40:00,Motorcycle lock broken at market parking.
User_633,03327022886,Robbery,High,"[{""Name"": ""Witness_43"", ""Contact_No"": ""03484028733""}, {""Name"": ""Witness_75"", ""Contact_No"": ""03409488333""}, {""Name"": ""Witness_86"", ""Contact_No"": ""03372963650""}, {""Name"": ""Witness_69"", ""Contact_No"": ""03137573432""}]",Nawa Killi Area,30.250219,67.026714,2025-09-23T07:11:00,Victim intercepted and robbed at gunpoint.
User_838,03236665834,Robbery,High,"[{""Name"": ""Witness_99"", ""Contact_No"": ""03327883402""}, {""Name"": ""Witness_87"", ""Contact_No"": ""03341141037""}, {""Name"": ""Witness_90"", ""Contact_No"": ""03221578177""}, {""Name"": ""Witness_84"", ""Contact_No"": ""03325652846""}]",Jinnah Road Area,30.2389,67.000578,2025-09-25T20:56:00,Victim intercepted and robbed at gunpoint.
User_201,03345588884,Motorcycle Theft,Medium,[],Nawa Killi Area,30.246916,67.0091,2025-09-27T15:26:00,Bike stolen from outside the house.
User_769,03327245561,Mobile Snatching,Low,[],Satellite Town Area,30.222881,67.018694,2025-09-27T16:16:00,Victim robbed of mobile while walking.
User_880,03395611100,Robbery,High,"[{""Name"": ""Witness_51"", ""Contact_No"": ""03359447870""}, {""Name"": ""Witness_54"", ""Contact_No"": ""03183627601""}, {""Name"": ""Witness_39"", ""Contact_No"": ""03284195829""}, {""Name"": ""Witness_13"", ""Contact_No"": ""03429138002""}]",Hazara Town Area,30.163554,66.937151,2025-09-28T23:55:00,Victim intercepted and robbed at gunpoint.
User_173,03123892370,Mobile Snatching,Medium,[],Zarghoon Road Area,30.22075,67.027264,2025-09-29T06:55:00,Phone snatched by two riders on a bike.
User_239,03427550040,Mobile Snatching,Low,"[{""Name"": ""Witness_70"", ""Contact_No"": ""03477759981""}]",Zarghoon Road Area,30.210601,67.003185,2025-09-29T14:23:00,Victim robbed of mobile while walking.
User_778,03143421107,Motorcycle Theft,Medium,"[{""Name"": ""Witness_63"", ""Contact_No"": ""03279968368""}]",Zarghoon Road Area,30.188476,67.015791,2025-09-29T16:10:00,Bike stolen from outside the house.
User_547,03243099179,Motorcycle Theft,Medium,"[{""Name"": ""Witness_67"", ""Contact_No"": ""03107184898""}]",Satellite Town Area,30.244481,67.017919,2025-09-30T21:24:00,Bike stolen from outside the house.
User_234,03457310107,Motorcycle Theft,Medium,"[{""Name"": ""Witness_79"", ""Contact_No"": ""03266434591""}]",Satellite Town Area,30.215112,67.014368,2025-10-02T22:56:00,Bike stolen from outside the house.
User_122,03423271256,Assault,Low,"[{""Name"": ""Witness_56"", ""Contact_No"": ""03231421419""}]",Cantonment Area,30.204759,67.018759,2025-10-03T22:30:00,Physical altercation outside a local cafe.
User_871,03166132190,Mobile Snatching,Low,"[{""Name"": ""Witness_66"", ""Contact_No"": ""03215190244""}]",Satellite Town Area,30.227501,66.999334,2025-10-04T17:03:00,Phone snatched by two riders on a bike.
User_581,03124334864,Mobile Snatching,Low,"[{""Name"": ""Witness_51"", ""Contact_No"": ""03277249140""}]",Satellite Town Area,30.215686,66.986678,2025-10-04T18:34:00,Phone snatched by two riders on a bike.
User_407,03339591751,Motorcycle Theft,Medium,[],Hazara Town Area,30.17125,66.93449,2025-10-04T22:29:00,Bike stolen from outside the house.
User_978,03485970128,Mobile Snatching,Medium,[],Satellite Town Area,30.241548,67.005561,2025-10-06T08:31:00,Victim robbed of mobile while walking.
User_816,03227097532,Robbery,High,"[{""Name"": ""Witness_39"", ""Contact_No"": ""03305548326""}, {""Name"": ""Witness_60"", ""Contact_No"": ""03354594369""}, {""Name"": ""Witness_77"", ""Contact_No"": ""03377070884""}, {""Name"": ""Witness_89"", ""Contact_No"": ""03245141718""}]",Sariab Road Area,30.154417,66.987853,2025-10-06T22:02:00,Armed individuals looted the shop.
User_284,03167418809,Mobile Snatching,Low,"[{""Name"": ""Witness_26"", ""Contact_No"": ""03202521476""}]",Satellite Town Area,30.220654,67.008254,2025-10-07T18:25:00,Phone snatched by two riders on a bike.
User_467,03264366559,Robbery,Medium,[],Hazara Town Area,30.205893,66.933487,2025-10-08T09:08:00,Armed individuals looted the shop.
User_506,03135722778,Robbery,High,"[{""Name"": ""Witness_15"", ""Contact_No"": ""03208273895""}, {""Name"": ""Witness_66"", ""Contact_No"": ""03375000135""}]",Satellite Town Area,30.221979,67.016928,2025-10-08T19:16:00,Armed individuals looted the shop.
User_971,03117247584,Robbery,High,"[{""Name"": ""Witness_18"", ""Contact_No"": ""03333493361""}, {""Name"": ""Witness_81"", ""Contact_No"": ""03105851987""}, {""Name"": ""Witness_77"", ""Contact_No"": ""03474502605""}]",Nawa Killi Area,30.225321,67.018789,2025-10-09T21:47:00,Armed individuals looted the shop.
User_931,03152885164,Motorcycle Theft,Medium,[],Hazara Town Area,30.149554,66.935397,2025-10-10T11:38:00,Motorcycle lock broken at market parking.
User_326,03458939313,Motorcycle Theft,Medium,[],Hazara Town Area,30.180952,66.948672,2025-10-10T17:59:00,Motorcycle lock broken at market parking.
User_481,03251319164,Mobile Snatching,Low,"[{""Name"": ""Witness_82"", ""Contact_No"": ""03323963594""}]",Jinnah Road Area,30.18293,67.014644,2025-10-11T11:23:00,Phone snatched by two riders on a bike.
